C02020,C02170,C02013,C02016,C02050,C02060,C02068,C02070,C02090,C02100,C02105,C02110,C02122,C02130,C02150,C02158,C02164,C02180,C02185,C02188,C02195,C02198,C02220,C02230,C02240,C02261,C02275,C02282,C02290
265.2836841,264.4363381,296.0296822,260.1008375,230.0685191,221.4862708,296.3559339,265.4952752,279.973255,259.1754905,226.6249065,231.6621518,279.7584244,243.0731519,270.8735081,264.6183532,249.9840238,280.3190791,259.9596018,289.094268,262.9537773,233.7492876,258.6230636,295.1189693,288.1518531,281.5581416,280.3874417,249.7394799,257.17356
251.9052072,246.9678569,246.2601872,306.1406027,260.8210905,282.5936733,267.8931588,265.4778629,271.4375995,277.2049489,258.4798408,257.6127447,242.1289591,289.6901988,290.9784877,247.4459121,284.0478299,261.6699523,288.9568413,253.1505236,284.8178705,290.628143,258.4095635,248.922742,268.5665533,237.3255945,236.4013434,251.1739419,283.9544352
253.4644619,293.525393,283.7595804,270.789976,252.5750258,242.604279,247.4708495,252.8451525,290.4782416,295.1751153,257.7751526,281.1189151,264.4741343,243.3310263,272.1553889,278.9723866,267.433832,263.6002861,247.5614724,284.2048326,221.216435,258.1586058,280.6861633,260.0087731,280.4149925,277.443458,258.5386246,271.3291932,256.1533658
298.7890687,258.2609886,242.5759425,261.1338902,289.2203563,251.0876988,256.7407982,274.2031749,245.1080996,287.0564876,264.4553844,270.6320307,249.6386463,259.5589992,267.9651023,260.9723536,240.4777483,267.8135531,295.0340829,266.7206533,262.9936615,227.0006216,279.7571953,283.3331746,226.1183987,241.2966351,249.4716426,262.6187248,271.5936081
257.5269845,270.8044663,244.8244011,277.4363467,246.9208505,277.8446762,233.0773563,244.3621085,264.9699539,266.3897188,237.3072087,270.0594318,294.8006252,301.8912783,271.0198287,279.6958642,299.9904444,252.1619782,302.3441611,274.098122,267.2819506,257.5466942,270.536058,235.8035632,243.7579461,229.4206408,244.7479432,275.639942,266.9645283
276.8245852,267.9538528,274.1964258,277.5698727,221.9824114,211.6926283,261.2087957,289.2747412,223.2229169,279.0986851,239.7835317,248.5614559,233.1883684,231.441259,281.7192527,245.6696666,266.5325118,253.6150011,254.8612867,278.7176564,237.5533483,289.8521806,269.690688,284.07813,249.6738971,280.6065964,285.452006,251.224522,278.925063
248.5720402,258.5255648,268.7437469,283.8902605,280.2923404,256.960735,279.5338766,304.0623963,260.967627,286.656508,272.0584493,292.8879638,291.8792051,241.6721772,270.0487949,248.1849398,257.9070752,249.4549226,249.9185117,266.1740009,266.0298277,271.6708624,257.0241268,247.2572375,263.4154459,263.2957382,269.0146179,243.020284,266.5607534
276.3454138,269.4091229,255.1828253,265.0486288,249.2851634,242.062256,248.0034674,258.0799332,270.0493343,236.9668925,262.0268354,253.3970172,232.5563184,262.0023483,278.5409127,235.7067055,252.9288963,254.9048894,244.113403,231.1126043,271.5564982,265.1643468,256.256555,269.5211509,281.3509143,267.9616093,262.593824,294.2076364,253.7734327
289.5255459,252.8767485,277.9193231,259.0642741,270.3533585,264.3034448,257.3273971,264.2539667,273.0562908,256.0641375,264.8326933,271.3269573,300.4159229,267.3632608,270.9794987,250.8238661,243.4025614,264.5482676,261.7539908,271.5109754,225.4028666,232.7870534,261.5474238,235.3363794,251.8128848,254.9551185,254.8056002,264.780139,238.6297258
276.6438095,260.5405558,253.0308042,262.6493969,306.2605742,279.6851443,251.5011147,264.4930892,271.2079057,310.2172361,275.5074089,253.1616869,268.6975913,264.1848262,262.5157928,310.4219397,262.8307266,293.8049455,257.0077731,286.2324321,248.3114147,272.632475,259.002611,260.2516968,262.5628549,254.6636022,243.3321437,260.5172603,254.9978725
272.6767662,264.4946501,277.1886916,283.4187372,274.0364772,237.0189905,251.8880562,269.6883123,245.0601766,276.475082,271.4557529,257.3163739,281.377632,258.2325589,261.8285674,233.7160622,264.7966795,253.9308508,271.3321563,285.8123917,268.7737444,278.0815216,260.013136,284.1789545,230.5638423,275.3968304,258.7612945,284.0918642,283.6429198
252.9617411,270.6248564,261.8914426,284.4534396,227.3055194,268.2730089,278.1474134,281.1619758,240.011077,249.8751138,240.816534,275.7292957,291.9616716,279.9101662,278.1829169,293.5226169,301.3489401,268.6667573,256.1734917,240.4571935,286.7133406,275.4827214,249.7395376,320.8918571,251.0552806,285.4727774,312.1017045,232.3311032,222.9173944
232.954464,277.0850599,272.0971012,234.3054037,265.4953114,271.3097962,319.3833069,292.8715386,280.6984712,250.9486374,265.6512539,261.8052675,252.9447611,266.779505,314.3406256,251.9101067,242.2492021,264.7222791,246.9882123,229.3502759,256.42826,276.4550362,249.0169436,237.0232308,276.7300194,262.2187523,235.6008135,247.7133898,265.0839289
247.2583001,276.8817289,223.4871165,281.8690708,271.6133746,248.1981244,278.4053846,254.3133689,295.9341843,274.2583034,227.6251982,249.0990301,226.3282502,265.2358231,283.3109815,278.0454568,284.5055659,311.6602511,269.6634375,258.5650303,235.9095283,276.394873,283.5345924,296.3981718,235.9615169,273.67687,264.1872106,261.9610694,250.7441344
245.4102538,269.6991357,291.0975852,250.3304559,271.5552287,273.7674864,278.1357772,236.4333895,240.5045739,266.2584187,274.7971394,280.036579,236.8999547,261.146675,246.306234,245.0388457,274.522627,279.9071731,240.5740422,248.5567988,249.0654807,250.2739201,272.449052,265.4395361,255.4677464,255.1829186,262.2315067,265.8913103,227.6186948
272.0220117,256.4606081,275.2391879,253.8954299,261.672045,259.1941662,263.8591661,294.0960454,275.4040364,270.2173271,285.1305852,262.5208161,259.4478394,274.239525,268.8831243,252.5466086,244.872063,265.271108,227.8120843,275.0214069,293.0950066,225.2475141,288.4384298,254.0309922,283.1116107,265.1079311,265.6635554,269.9387069,281.3914628
266.9465118,256.5138797,249.5756889,280.4063045,261.5513363,237.4756202,236.844869,268.5402882,250.1464223,271.487601,253.368563,289.7817903,294.1602746,279.6675174,250.8600343,258.9923482,231.0885947,263.9677199,243.8781504,279.7928701,259.6724943,275.5305707,268.8839286,254.6672854,243.4258894,234.1802549,255.0678594,257.1924153,232.4980962
287.8395108,284.8202519,243.8942079,300.4247021,293.6256257,260.5378231,243.3791269,232.43546,253.9573601,256.5592661,265.4306834,266.6454059,276.0304457,255.8733465,266.1225827,244.9133708,242.7436356,250.0233047,254.7700339,242.8443545,267.015297,286.9484684,244.0981101,221.3647145,308.9958947,241.0563927,254.0410229,257.2820186,262.9380298
257.7551011,311.4087841,283.5339235,246.6882681,264.9200298,268.5306371,253.2820066,269.8807036,269.0460093,283.717961,260.1639393,238.4935251,274.0749939,264.1177416,254.7465785,218.6316412,276.1879671,259.0437503,275.0407148,325.8347022,277.0066696,266.0429917,291.0786668,290.6532778,238.1613269,257.2988495,246.2757055,267.5800973,273.5860229
254.4325784,245.6729305,265.6748004,235.6733831,252.0405756,270.075755,251.5924642,277.5237731,262.695379,255.0917838,275.8040288,246.2119463,230.7194661,288.1668586,273.451701,266.8637824,261.052434,288.4689486,241.9530523,284.6306808,282.9081153,243.0499267,246.2540581,277.6503894,266.5562118,270.0941405,262.2780254,235.0582035,238.384671
259.3690956,239.4152686,265.8398362,266.3565747,256.3190855,249.1222153,294.3632367,264.4728755,237.273914,269.2757411,274.0234336,261.304898,255.8042621,247.1165146,269.8548105,268.6732138,258.4187993,264.1476605,291.1950738,272.3191498,261.1137214,261.9479481,216.8578246,253.4221568,284.0239457,264.7163874,259.4387431,287.9944845,287.2752553
258.948439,254.4649823,281.0870634,295.8071776,250.9242548,253.3621103,241.9105573,214.9983315,280.4568179,242.736408,285.9672231,279.4861112,253.5235398,276.4225008,270.8412109,260.9121546,237.3900213,261.425257,267.5876286,270.4263722,256.9777866,262.5813548,304.0106523,295.0408692,276.2850599,271.8146386,273.5251702,276.7537261,248.0196632
288.1223677,237.8849832,239.4690412,263.128316,263.4561431,264.2754413,276.3170664,280.3707046,253.4155384,238.1113124,285.465681,259.2250276,260.0142256,260.7030282,256.3475647,256.557185,251.7150435,264.1447753,222.3158811,259.5097206,256.2885137,252.9597898,253.8598765,233.9022233,248.7868409,262.852526,238.5468875,258.5357255,228.7805723
263.0695141,254.2969843,253.1745673,260.0837358,286.9404932,265.9836616,237.4603767,280.3010374,302.6476123,273.046742,257.4002334,272.5761316,268.9785338,261.0821513,268.9345803,251.3967078,286.3078404,261.4632235,292.3399048,277.675183,281.891997,251.5929647,249.4824607,277.2339709,273.1658606,254.4077956,272.4932428,280.9883162,268.8899143
230.5797363,281.2412627,271.1621822,246.0672042,276.9759743,271.293125,236.0848736,235.5103977,286.8477375,264.2282723,282.7903791,260.4595673,279.2642462,261.7299756,249.9013606,251.8660635,264.127595,274.8336313,252.0360858,252.6600275,254.3168389,261.2269282,257.9796791,242.9141152,289.4175073,264.0581747,254.1070636,268.0482704,310.2170385
265.6029035,251.2433981,265.9750283,283.3770591,250.2660329,262.6042729,288.0072098,274.5217158,283.5874458,242.5148945,290.6880464,247.2077509,270.7701063,293.5303323,241.411697,264.7574149,214.6980904,228.2208537,262.3422197,250.9252563,259.885264,233.1789766,272.5935124,273.238517,268.7351101,260.8749666,235.6321934,259.1317972,275.0949716
276.3684029,277.9565136,242.419427,281.9634964,290.9381033,205.6198508,246.3373737,293.7684165,290.1987715,263.0623598,260.0843142,265.6687798,246.4778305,250.2794598,287.5497731,256.7981055,277.2068794,248.7702257,234.0692187,298.1566027,278.0297543,269.3238143,255.1016184,286.6908509,243.1284534,286.5911445,274.5158589,269.3432594,275.6747166
272.4704974,265.3646088,261.3173077,271.077175,247.1429935,268.6088235,259.9917462,284.9732337,287.1799905,280.7547536,307.1417491,255.7264435,273.9135083,248.9988171,265.9848581,264.2645208,212.2785832,278.5074485,279.6074696,238.6136663,275.2038599,252.5323225,240.4401685,261.1765334,298.2952554,275.7536842,259.9789659,248.9572311,260.9560763
248.5797199,276.9051865,268.3598399,280.4115056,240.2705733,308.0078902,252.1228367,249.6315365,287.904967,262.570563,277.030937,249.6097941,269.738115,273.0871679,257.2061519,264.6003938,259.7582698,273.1728334,279.2700545,261.2038022,278.3542714,282.3981334,260.0740531,289.6847272,283.3790263,260.6267764,253.8669701,213.9251997,274.4212939
292.2175945,268.5744758,256.830741,303.1999047,263.459794,253.2970226,243.6052199,287.2009471,252.0369457,288.4066659,245.1671498,253.8882365,284.2396957,270.2037965,252.2769559,256.5499015,257.1544272,261.8412442,224.4226388,224.2298913,247.8293373,248.0698953,243.0100379,252.2709772,277.3661648,247.874217,270.6489917,252.5421348,291.481081
237.9249729,261.5153183,263.9120544,263.8795484,274.2543487,272.4999012,233.9360259,283.7617605,250.6037467,261.0027432,236.5376128,269.5910239,279.8533346,262.1640867,277.8415444,300.1058624,247.0615578,273.935676,260.4309918,275.4162269,275.7090874,217.2954902,267.7542413,270.0398996,269.8452515,276.4720562,280.8930227,277.5495666,303.2046618
232.0590394,292.8614244,251.3746564,265.5386161,271.7130692,299.1946349,282.0970022,224.1402825,267.3041062,271.1987761,266.1029886,268.4477612,265.3878541,256.5974918,285.5548963,262.9679868,254.8814635,249.493567,276.099362,279.13992,226.1266213,296.608652,255.5249329,273.9428553,274.308739,240.2838994,231.4786438,272.4216925,265.7836377
272.9910702,242.0458328,246.9284624,243.7257104,214.9167385,288.2348554,222.1192128,251.1846513,271.3811202,257.1705377,310.5603099,287.3249938,280.7993686,260.1112398,260.6319008,255.177552,287.5763408,247.3731698,257.0193613,264.6455738,265.8354402,264.4856376,318.2357134,246.3389822,279.3072539,275.0999536,260.565755,257.2544109,203.8775136
272.8948486,283.0439441,311.9018124,243.0367391,260.2275742,289.4894911,230.7763558,277.5168672,277.2012843,291.1640586,282.7719107,278.4082887,278.8399025,234.2035048,239.4647196,286.3858548,266.5691732,235.2318879,273.9677285,272.2282332,283.2050896,268.9042917,224.7216097,252.5932135,257.5270465,224.3295846,278.9802833,256.8702598,244.884665
263.2852115,275.9338295,278.5053078,247.2352213,228.4576405,307.0745794,259.6874331,256.0434207,310.0655593,268.4790196,274.8612586,272.3620686,269.2590375,281.6730696,241.3004967,277.3803803,259.5387167,260.1892739,283.7588029,286.197094,246.0296405,267.813859,232.8793192,254.0028315,224.2513729,243.9574505,257.1318352,252.8895266,266.9730955
261.7261253,258.3196182,279.3037619,295.3563859,258.5827652,281.6478742,230.5705479,256.0929558,273.9274574,260.0401773,276.2957878,284.6667646,302.4738532,247.8789296,266.8585094,294.5492699,244.6994897,263.4433581,266.7149154,256.6930685,241.4841711,290.4904404,280.1691506,263.7346957,250.7152181,247.1833746,255.5011831,262.7618678,258.4799397
266.960495,276.5284221,245.2142374,245.3431543,289.1375679,261.9885816,259.0347957,258.2107128,249.9316555,291.4390534,226.6513189,257.8905143,257.0516896,291.7041823,239.6976686,241.1456898,264.3392179,255.4188809,284.4325516,259.1726586,265.5342058,267.9646146,283.0100906,240.7451676,277.4014775,276.9088404,250.1534921,261.4143172,247.5997
236.0519129,256.8334463,259.648011,261.8071897,270.9146012,266.8615178,217.9252581,275.7037191,286.2088915,266.8567843,265.9033311,278.5971268,266.3818593,244.3606684,243.1697764,249.1287043,263.9160595,267.661505,271.9359863,266.3442856,261.8274955,256.0342044,256.8558157,238.9115461,248.7109897,283.6653887,258.275736,228.263011,235.9674279
288.0088419,240.8043962,283.5618221,297.310445,257.5040112,282.7989139,268.6251853,293.1208615,260.7745145,270.3347654,263.0275046,224.6827631,245.4122318,259.9233428,280.9485522,245.3162739,264.7388114,230.5512273,295.4982851,264.3256656,261.7583726,274.3185949,289.5002032,267.6751973,291.0481677,295.8564834,230.9962881,270.6841035,295.2456464
248.2799721,285.3619504,261.8210075,298.9655314,273.3792325,270.5287618,284.7849448,258.4182106,224.7249211,256.8313626,256.0682567,225.3544402,268.6312907,258.8574723,269.5987576,258.4807847,282.4465539,261.5534231,281.8471639,254.8745912,254.0884548,268.5209018,254.7487656,250.4881008,289.686595,258.38627,257.9502873,243.2232978,278.4071758
258.8708814,285.560347,271.312773,248.2198432,287.8345457,275.3097322,265.0141848,267.2361039,244.1909303,245.3397698,232.7833861,231.904269,265.1500531,281.4797509,304.3013398,276.8175159,235.654938,279.5871123,244.7297479,220.5500021,283.9128684,238.7093155,254.2354216,254.2463702,298.4328578,265.6547324,270.9577066,270.9568265,253.3521626
246.2831394,263.0469835,264.9503579,296.1020857,266.3521889,270.9369345,271.2030695,250.6580835,256.4504267,244.0158853,269.4452497,244.7262016,278.8670943,273.4338568,257.0022151,247.8459503,214.5494385,237.5014021,216.3329092,233.8730767,245.6591523,258.7058075,243.7496956,264.5377576,267.0009847,264.2441823,246.973232,285.7732103,262.30778
248.852081,285.1568638,270.027053,264.8903323,229.1257412,268.1293918,288.2526456,259.5392918,236.038173,263.1572584,257.0533752,277.2123109,292.7619552,281.8187646,249.1913517,259.7373664,269.600046,274.6273796,270.5548132,226.4305304,253.3869239,298.2339579,268.1691373,269.1073548,271.8409647,247.262478,270.2876988,246.2245023,285.3687976
269.5447744,253.0023081,249.3005796,270.6657293,270.8824109,288.105228,283.6668001,253.7169304,233.1860189,289.6001367,257.775315,276.9988612,269.1285238,279.075963,270.8461911,252.73952,246.9755348,248.1546472,245.3737848,251.9602505,254.7391956,220.6101771,260.4172222,278.4971532,292.8967498,233.9831391,264.6935802,254.1639681,241.4696251
257.9292007,235.7113905,274.4713457,256.7844328,241.949312,290.8953812,259.3075869,276.2829424,234.0307917,258.0765016,248.4184348,246.1360357,269.2317536,239.8848725,262.8784073,266.9248801,289.7867472,220.8447917,282.036747,266.4336044,268.0301219,219.7327664,260.1114048,257.0976199,264.7796257,250.9638529,269.2704354,290.4592127,243.9107996
262.6956711,254.8299,242.9067802,262.3245257,266.2106538,243.6901002,277.5353638,241.740139,284.4769113,271.6613628,236.3378742,229.7077664,257.1686462,250.7573445,292.5019435,259.7819422,294.6132547,244.0150492,259.8323785,239.59959,232.4040257,274.400416,295.3840745,274.6296581,276.2414765,268.5218353,263.921657,279.828495,292.8499777
263.766818,289.0178594,245.812022,271.2781847,240.0991532,276.6753276,256.1887604,267.9647314,284.9647363,291.0548303,256.437231,263.7091476,281.2771506,263.5026024,280.1119908,263.8985464,267.5041747,269.3348525,237.5883256,286.4954708,292.2335807,283.8631441,273.7961894,248.7893881,223.833502,258.6802952,243.1907736,281.5571931,249.8701041
280.6535939,250.3928987,245.4864725,280.2322559,297.3404985,261.314484,292.4089859,279.8037624,269.8083634,269.4198982,258.3861084,251.8027466,289.6412623,230.6554585,244.3201372,275.7855035,305.5366549,260.6932183,288.005175,216.3250703,236.60611,266.3887466,248.1866161,263.7827969,243.2298225,247.8837911,247.2781845,266.8871525,236.0393575
271.7751175,241.4893747,245.3808478,268.6363233,244.8243535,266.2384717,274.7854316,278.1455928,248.2393544,310.9396311,266.7423012,265.8894397,255.543612,274.687157,246.7176462,290.1894142,264.1909048,251.0551732,238.7756162,244.6342915,267.639906,236.9820339,260.236736,255.4726655,239.0676866,262.8173319,260.6727878,273.5162623,247.7382506
272.9168163,253.1597592,267.3417666,282.8232407,218.3052911,243.0853364,290.3943547,283.3535582,244.9731697,265.8883888,256.7253995,258.9345833,265.9710844,288.8247567,259.880965,256.3091518,276.0271431,290.4559397,243.6947471,264.0719988,287.245312,235.7789471,299.0923092,228.6745616,242.8155627,238.5209105,250.1216253,269.6909286,280.0535362
